timestamp,src,dst,proto,sport,dport,flags,length
1749828886.573576,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.573578,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.576601,10.6.13.133,13.107.246.57,Padding,52475.0,443.0,A,60
1749828886.577434,109.61.92.48,10.6.13.133,Padding,443.0,52477.0,A,60
1749828886.581293,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.581294,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.581296,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.585729,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.585731,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.585732,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.585734,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.585914,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.585916,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.585970,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.586055,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.586057,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.586058,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.586332,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.586333,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.586447,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.586449,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.586451,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.587517,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.587520,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.587521,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.589688,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.589690,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.589692,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.589693,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.589694,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.590622,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.590624,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.590787,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.590789,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.592403,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.592406,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.592407,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.592601,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.592603,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.593617,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.593619,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.593684,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.593686,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.595644,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.595646,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.595648,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.595649,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.595651,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.596618,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.596620,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.596757,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.596758,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.598366,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.598439,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.598566,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.598567,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.598678,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.605713,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.605715,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.605717,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.605718,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.605829,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.605857,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.605859,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.606003,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.606004,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.606006,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.606269,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.606345,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.606401,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.606403,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.606439,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.606441,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.606724,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.606926,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.606928,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.606929,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.606930,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.607333,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.607587,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.607631,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.607633,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.607669,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.607932,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.607933,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.607934,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.608174,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.608176,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.608177,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.608178,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.608413,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.608414,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.608416,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.608417,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.608653,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.608655,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.608656,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.608657,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.608867,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.608869,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.608870,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.608871,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.608985,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.609037,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.609254,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.609255,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.609256,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.609257,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.609524,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.609525,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.609526,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.609527,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.609653,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.609654,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.609878,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.609879,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.609880,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.609881,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.610022,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.610023,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.610214,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.610216,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.610216,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,PA,409
1749828886.610217,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.610218,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.610218,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.610444,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.610445,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.610446,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.610447,142.250.138.97,10.6.13.133,Padding,443.0,52472.0,A,60
1749828886.610719,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.610720,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.610774,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.610774,13.107.246.57,10.6.13.133,Padding,443.0,52475.0,A,60
1749828886.610817,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.611059,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.611060,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.611061,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.611291,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.611292,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.611317,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.611545,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.611546,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.611547,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.611741,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.611741,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.611768,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.611969,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.611970,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.611998,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.612207,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.612208,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.612233,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.612448,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.612448,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.612474,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,A,1430
1749828886.612475,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.614903,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1430
1749828886.614904,142.250.115.94,10.6.13.133,Raw,443.0,52473.0,PA,1398
1749828886.615116,10.6.13.133,142.250.115.94,Padding,52473.0,443.0,A,60
1749828886.615116,10.6.13.133,142.250.115.94,Raw,52473.0,443.0,PA,93
1749828886.634407,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.634428,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.634489,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.636599,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.636601,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.636603,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.636662,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.636791,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.637595,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.637597,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.637718,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.637720,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.637803,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.637817,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.637819,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.638658,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.638661,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.638662,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.640642,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.640644,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.640645,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.640647,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.640774,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.640776,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.640827,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.640871,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.640873,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.641090,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.641091,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.641093,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.641298,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.641299,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.641301,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.641578,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.641580,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.641581,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.641791,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.641793,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.641794,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.642084,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.642085,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.642087,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.642359,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.642361,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.642363,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.642435,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.642645,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.642647,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.642648,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.642860,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.642862,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.642863,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.643053,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.643054,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.643055,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.643319,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.643321,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.643335,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.643482,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.643483,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.643715,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.643717,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.643718,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.643848,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.643883,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.644062,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.644063,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.644267,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.644269,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.644270,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.644518,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.644520,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.644521,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.644756,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.644757,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.644842,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.644889,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.644890,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.645076,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.645206,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.645207,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.645208,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.645422,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.645424,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.645475,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.645542,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.645544,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.645779,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.645782,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.645783,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.646052,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.646055,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.646056,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.646282,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.646283,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.646286,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.646496,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.646497,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.646498,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.646728,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.646764,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.646766,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.646848,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.647090,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.647093,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.647148,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.647346,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.647348,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.647350,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.647557,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.647559,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.647600,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.647683,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.647684,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.647912,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.647913,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.647951,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.648165,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.648167,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,A,1430
1749828886.648168,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.648364,205.174.24.80,10.6.13.133,Raw,443.0,52469.0,PA,302
1749828886.648366,10.6.13.133,205.174.24.80,Padding,52469.0,443.0,A,60
1749828886.650604,10.6.13.133,109.61.92.48,TCP,52479.0,443.0,S,66
1749828886.659431,142.250.115.94,10.6.13.133,Padding,443.0,52473.0,A,60
1749828886.666972,13.107.246.57,10.6.13.133,Raw,443.0,52475.0,PA,825
1749828886.666974,13.107.246.57,10.6.13.133,Raw,443.0,52475.0,PA,85
1749828886.666975,10.6.13.133,13.107.246.57,Padding,52475.0,443.0,A,60
1749828886.682109,109.61.92.48,10.6.13.133,TCP,443.0,52479.0,SA,66
1749828886.682111,10.6.13.133,109.61.92.48,Padding,52479.0,443.0,A,60
1749828886.682899,10.6.13.133,109.61.92.48,Raw,52479.0,443.0,A,1450
1749828886.682901,10.6.13.133,109.61.92.48,Raw,52479.0,443.0,PA,383
1749828886.692597,10.6.13.133,10.6.13.3,DNS,60363.0,53.0,,74
1749828886.692599,10.6.13.133,10.6.13.3,DNS,63467.0,53.0,,74
1749828886.692805,10.6.13.3,10.6.13.133,DNS,53.0,60363.0,,170
1749828886.692855,10.6.13.3,10.6.13.133,DNS,53.0,63467.0,,99
1749828886.693167,10.6.13.133,142.250.115.104,TCP,52480.0,443.0,S,66
1749828886.697657,10.6.13.133,150.171.27.11,Raw,52478.0,443.0,PA,186
1749828886.720964,109.61.92.48,10.6.13.133,Padding,443.0,52479.0,A,60
1749828886.720966,109.61.92.48,10.6.13.133,Padding,443.0,52479.0,A,60
1749828886.722847,10.6.13.133,10.6.13.3,DNS,58285.0,53.0,,80
1749828886.722849,10.6.13.133,10.6.13.3,DNS,59408.0,53.0,,80
1749828886.723050,10.6.13.3,10.6.13.133,DNS,53.0,59408.0,,193
1749828886.723051,10.6.13.133,142.250.138.97,Raw,52472.0,443.0,PA,260
1749828886.723053,10.6.13.133,13.107.246.57,Raw,52475.0,443.0,PA,124
1749828886.724742,10.6.13.133,13.107.246.57,Raw,52475.0,443.0,PA,120
